Token,Nodes,Smart_Contract_Flags,Dates
106099,"(4659456, 4861406, 7393001)","(1, 0, 0)","2023-10-26, 2023-10-28"
57379,"(4409058, 4409059, 5017689)","(0, 0, 1)","2022-12-16, 2022-12-19, 2022-12-20"
88468,"(537709, 723212, 1214324)","(0, 1, 0)","2022-10-19, 2022-10-20"
91808,"(4272994, 4910630, 6046718)","(1, 0, 1)","2023-03-14, 2023-04-08, 2023-04-09"
91808,"(4924276, 4978973, 6046718)","(0, 0, 1)","2023-04-01, 2023-04-05"
100288,"(956945, 4065689, 5135845)","(0, 0, 1)","2022-12-19, 2022-12-20"
104172,"(4615215, 4870339, 5474761)","(0, 0, 0)","2024-03-07, 2024-03-09"
106113,"(723212, 4273518, 4659616)","(1, 0, 0)","2022-10-19, 2022-10-22"
86642,"(723212, 1536285, 3109692)","(1, 0, 0)","2022-10-20, 2022-10-22"
89948,"(1794753, 4216491, 4235044)","(0, 0, 1)","2022-12-09, 2022-12-16"
104976,"(4634191, 4644306, 4646884)","(1, 0, 0)","2022-10-25, 2022-12-03"
106071,"(723212, 750333, 4664007)","(1, 0, 0)","2022-10-20, 2022-10-24, 2022-11-02"
106071,"(723212, 750333, 836100)","(1, 0, 0)","2022-11-06, 2023-01-09"
106071,"(723212, 5070400, 5291562)","(1, 0, 0)","2023-05-02, 2023-07-26"
106525,"(723212, 789962, 1070693)","(1, 0, 0)","2022-10-20, 2022-11-03"
107234,"(723212, 1764087, 3166524)","(1, 0, 0)","2022-10-20, 2022-11-11"
40790,"(4689725, 4689726, 4937501)","(1, 1, 0)","2022-11-21, 2023-01-09"
40790,"(3156817, 4689725, 4689726)","(0, 1, 1)","2022-11-27, 2022-12-07"
40790,"(626250, 4689725, 4689726)","(0, 1, 1)","2022-12-22, 2023-01-12"
40790,"(4580189, 4689725, 4689726)","(0, 1, 1)","2022-12-27, 2023-01-02, 2023-06-10, 2023-07-24"
40790,"(4689725, 4689726, 5419210)","(1, 1, 0)","2023-01-10, 2023-10-21"
40790,"(1090032, 4689725, 4689726)","(0, 1, 1)","2023-01-17, 2023-02-24, 2023-03-06"
40790,"(4689725, 4689726, 4714343)","(1, 1, 0)","2023-01-27, 2023-12-23"
40790,"(4689725, 4689726, 5013275)","(1, 1, 0)","2023-02-03, 2023-02-08"
40790,"(4689725, 4689726, 5582096)","(1, 1, 0)","2023-02-04, 2023-04-28"
40790,"(4104935, 4689725, 4689726)","(0, 1, 1)","2023-06-21, 2023-09-03"
47303,"(723212, 952952, 3410347)","(1, 0, 0)","2023-04-13, 2023-04-28"
69289,"(3409502, 4257380, 4257603)","(0, 0, 0)","2023-10-01, 2023-10-16"
106807,"(723212, 3940533, 4136793)","(1, 1, 0)","2022-10-21, 2022-10-27"
107193,"(1703961, 2710284, 4683863)","(0, 0, 1)","2022-12-01, 2023-02-09"
107193,"(1703961, 4683863, 6663496)","(0, 1, 0)","2023-06-11, 2023-06-24"
107193,"(1703961, 2147011, 4683863)","(0, 0, 1)","2023-11-18, 2023-11-21"
107688,"(723212, 777739, 836100)","(1, 0, 0)","2022-10-21, 2022-10-27, 2022-12-04"
107688,"(723212, 807973, 836100)","(1, 0, 0)","2022-10-22, 2022-10-23"
107688,"(723212, 836100, 7376551)","(1, 0, 1)","2023-11-10, 2023-11-23, 2023-11-28"
107988,"(723212, 1084449, 3940533)","(1, 0, 1)","2022-10-22, 2023-01-06"
108068,"(723212, 801282, 3940533)","(1, 0, 1)","2022-10-22, 2022-10-23"
107941,"(723212, 3407813, 4609372)","(1, 0, 0)","2022-10-23, 2022-10-27, 2023-07-06"
66107,"(2856124, 3739050, 5015739)","(0, 1, 0)","2022-12-27, 2023-01-10"
103540,"(2280426, 3051046, 4437898)","(0, 0, 0)","2022-10-26, 2022-11-20"
107942,"(723212, 3544639, 3579370)","(1, 0, 0)","2022-10-24, 2022-12-31"
108364,"(1084276, 1488667, 1494373)","(0, 0, 0)","2022-10-24, 2022-11-20"
81561,"(723212, 3407813, 4609372)","(1, 0, 0)","2022-10-25, 2022-11-03"
95685,"(2842492, 3318848, 3954558)","(0, 0, 1)","2022-12-08, 2022-12-12, 2023-01-21, 2023-01-22"
106384,"(1280922, 2061159, 4664931)","(0, 0, 0)","2022-10-25, 2022-11-23"
106384,"(1280922, 1925764, 4664931)","(0, 0, 0)","2022-11-28, 2022-12-06"
107671,"(723212, 944493, 5738545)","(1, 0, 0)","2023-02-24, 2023-11-12"
76203,"(5410048, 5560721, 5608974)","(0, 0, 0)","2023-03-07, 2023-03-13"
80174,"(3609177, 3665131, 4630518)","(0, 0, 1)","2022-12-28, 2023-01-05"
98771,"(3577600, 3653588, 4967709)","(0, 0, 0)","2022-11-21, 2022-11-23"
105909,"(1416251, 4332583, 6770136)","(0, 0, 0)","2023-10-03, 2023-11-01"
105909,"(2129868, 4332583, 6770136)","(0, 0, 0)","2023-10-04, 2023-10-05"
106894,"(723212, 809820, 3414010)","(1, 0, 0)","2022-10-26, 2022-11-05"
109669,"(942357, 4132800, 4747922)","(0, 0, 1)","2023-11-11, 2023-12-14"
38911,"(723212, 1846547, 2023242)","(1, 0, 0)","2022-10-27, 2022-10-29"
65417,"(3411119, 5611276, 6267076)","(0, 0, 0)","2023-06-15, 2023-06-22, 2023-10-10"
104086,"(3436519, 3709167, 6055160)","(0, 0, 1)","2023-04-27, 2023-06-03"
106419,"(4280032, 5271466, 6754155)","(0, 0, 0)","2023-07-08, 2023-08-01, 2023-08-06, 2023-08-13, 2023-09-14"
107700,"(723212, 3415266, 4027477)","(1, 0, 0)","2022-10-27, 2022-10-28"
13199,"(4611035, 4611221, 5208942)","(0, 0, 0)","2023-08-02, 2023-08-29"
13199,"(1355058, 4569236, 6872221)","(1, 0, 1)","2023-09-26, 2023-10-08, 2023-10-11"
45741,"(723212, 755383, 3940533)","(1, 0, 1)","2022-10-28, 2022-11-28"
77938,"(1017623, 2572526, 5664966)","(0, 0, 1)","2023-03-11, 2023-07-08"
80644,"(3791922, 3863031, 3962646)","(0, 0, 1)","2022-10-28, 2022-11-02"
109124,"(4728128, 4728234, 4788274)","(0, 1, 0)","2022-10-28, 2022-10-31"
109770,"(3932009, 4738713, 5071196)","(1, 0, 0)","2022-12-14, 2023-02-20"
109770,"(3932009, 4738713, 5166714)","(1, 0, 0)","2022-12-18, 2022-12-25, 2022-12-27, 2022-12-29, 2022-12-31, 2023-01-01"
109874,"(4754967, 4754968, 4791961)","(1, 1, 0)","2022-10-28, 2022-10-29"
110100,"(723212, 831390, 921966)","(1, 0, 0)","2022-10-28, 2022-11-12"
110100,"(723212, 878167, 921966)","(1, 0, 0)","2022-10-29, 2022-11-13"
110794,"(723212, 3407813, 4710627)","(1, 0, 0)","2022-10-30, 2023-05-13, 2023-05-17"
111102,"(723212, 3407813, 4609372)","(1, 0, 0)","2022-10-29, 2023-03-01"
103601,"(4034031, 4035498, 4334291)","(0, 0, 0)","2023-03-06, 2023-03-16, 2023-03-27"
108323,"(723212, 3246402, 4651603)","(1, 0, 0)","2022-10-30, 2022-11-12"
108323,"(723212, 1232180, 4651603)","(1, 0, 0)","2022-11-22, 2022-12-08, 2022-12-21, 2022-12-30"
109928,"(4796474, 4877738, 5038986)","(0, 0, 0)","2022-11-28, 2022-11-29"
111269,"(723212, 2067355, 3940533)","(1, 0, 1)","2022-10-30, 2022-10-31"
111574,"(4563562, 5009683, 5227882)","(0, 1, 0)","2023-01-05, 2023-01-15"
89536,"(4516761, 4820447, 4820448)","(0, 0, 1)","2022-10-31, 2022-11-02, 2022-11-09"
104386,"(1826426, 4679954, 6748358)","(0, 0, 0)","2023-07-26, 2023-07-27, 2023-08-14"
111540,"(4403284, 4809017, 5567569)","(0, 0, 1)","2023-03-16, 2023-03-28, 2023-06-13"
112198,"(3862683, 4832131, 4832263)","(0, 0, 0)","2022-11-07, 2022-12-12"
112264,"(723212, 918231, 1527459)","(1, 0, 0)","2022-10-31, 2022-11-06"
18269,"(2881621, 4915076, 5048907)","(0, 0, 1)","2023-01-28, 2023-02-19"
18269,"(3670647, 4899114, 6055160)","(0, 0, 1)","2023-04-14, 2023-11-16"
54106,"(3108369, 4495142, 4784589)","(0, 0, 0)","2023-04-08, 2023-04-11"
80463,"(2992642, 4326173, 6900427)","(0, 0, 0)","2024-03-03, 2024-03-22"
86683,"(3016174, 3734517, 4965739)","(0, 0, 0)","2023-03-28, 2023-03-29"
88032,"(3954558, 4611349, 4637137)","(1, 0, 0)","2022-11-01, 2022-11-13"
88032,"(3696935, 3954558, 7418336)","(0, 1, 0)","2023-11-10, 2023-11-13"
106372,"(1280922, 1925764, 4664931)","(0, 0, 0)","2022-11-28, 2022-12-06"
108844,"(3361882, 4717975, 4723340)","(0, 1, 1)","2022-11-19, 2023-05-10"
108844,"(4639419, 4717975, 4723340)","(0, 1, 1)","2022-12-26, 2023-01-08, 2023-01-14, 2023-06-03, 2023-06-09"
108844,"(1533264, 4717975, 4723340)","(0, 1, 1)","2022-12-31, 2023-01-01"
108844,"(1419092, 4717975, 4723340)","(0, 1, 1)","2023-02-02, 2023-02-03, 2023-02-22, 2023-03-12"
108844,"(4717975, 4723340, 6663533)","(1, 1, 0)","2023-06-11, 2023-06-12"
108844,"(4717975, 4723340, 7648230)","(1, 1, 0)","2024-01-19, 2024-01-20, 2024-01-24, 2024-01-26"
112031,"(723212, 2285432, 4416435)","(1, 0, 0)","2022-11-01, 2022-11-05"
112399,"(4848278, 6204742, 6205031)","(0, 0, 0)","2023-03-28, 2023-03-31"
36216,"(3621909, 4964807, 6055160)","(0, 0, 1)","2023-11-28, 2024-01-11"
38581,"(723212, 3010543, 3841754)","(1, 0, 0)","2022-11-02, 2022-12-27"
51325,"(723212, 3042613, 7376551)","(1, 0, 1)","2023-11-18, 2023-11-20"
82761,"(2382837, 2894351, 4235044)","(0, 0, 1)","2022-11-02, 2022-11-04"
89800,"(1593521, 3589185, 4969392)","(0, 0, 1)","2022-12-22, 2023-02-19"
98988,"(723212, 1794753, 4855267)","(1, 0, 0)","2022-11-02, 2022-11-06"
101019,"(921955, 4589282, 4962245)","(0, 0, 1)","2023-02-09, 2023-02-10, 2023-02-11"
109506,"(2910395, 4743859, 7389694)","(0, 1, 1)","2023-10-30, 2023-11-03, 2023-11-06"
111264,"(1376102, 3132563, 4584468)","(1, 0, 0)","2022-11-02, 2022-11-13"
111264,"(3810670, 3932009, 4960577)","(0, 1, 0)","2022-12-04, 2022-12-21, 2022-12-28"
111980,"(2820487, 3720243, 3759609)","(0, 0, 0)","2022-11-02, 2022-11-14"
45322,"(723212, 5070400, 5291562)","(1, 0, 0)","2023-03-28, 2023-04-18"
58604,"(723212, 3407813, 4609372)","(1, 0, 0)","2022-11-03, 2023-03-01"
91932,"(3077045, 3697892, 4302998)","(0, 0, 0)","2023-01-20, 2023-02-02"
91932,"(3697892, 4253771, 6811544)","(0, 0, 0)","2023-07-24, 2023-08-18"
108784,"(2195532, 4608175, 5530710)","(0, 1, 0)","2023-10-01, 2023-10-03"
85155,"(723212, 3407813, 4609372)","(1, 0, 0)","2023-01-02, 2023-03-05"
90037,"(2287006, 3155536, 3917495)","(0, 0, 0)","2022-11-25, 2022-11-30"
101688,"(723212, 2858022, 2883434)","(1, 0, 0)","2022-11-04, 2022-11-06"
108846,"(723212, 1135827, 4717995)","(1, 0, 0)","2022-11-10, 2022-11-11, 2022-11-12"
111850,"(4273650, 4633406, 4820122)","(0, 0, 0)","2023-03-18, 2023-04-01"
112564,"(723212, 3070949, 3230516)","(1, 0, 0)","2023-04-01, 2023-04-11"
14566,"(2326523, 4223669, 7330867)","(0, 0, 1)","2024-02-12, 2024-02-17"
82635,"(2190473, 2805602, 4675703)","(0, 1, 0)","2022-11-05, 2022-12-23"
92498,"(919747, 3932009, 4677760)","(0, 1, 0)","2022-11-28, 2022-12-04, 2022-12-14"
92498,"(919747, 3932009, 4189849)","(0, 1, 0)","2022-12-01, 2022-12-24"
92498,"(919747, 3932009, 5251259)","(0, 1, 0)","2023-01-03, 2023-01-08"
111730,"(2860774, 3517417, 4351407)","(0, 0, 0)","2022-11-05, 2022-11-21"
112924,"(1437072, 1705837, 4235044)","(0, 0, 1)","2022-11-11, 2022-11-12"
113401,"(4615215, 4680395, 7290224)","(0, 0, 0)","2023-10-04, 2023-10-05"
113401,"(4615215, 5481754, 5632098)","(0, 0, 0)","2024-02-14, 2024-02-15"
110065,"(723212, 1791188, 3778559)","(1, 0, 0)","2022-12-21, 2022-12-31"
112620,"(2922874, 3715941, 4850093)","(0, 0, 0)","2023-04-25, 2023-04-28"
46389,"(723212, 3407813, 4609372)","(1, 0, 0)","2022-11-07, 2022-12-28"
46389,"(723212, 2256989, 3407813)","(1, 0, 0)","2023-01-21, 2023-06-28"
81372,"(723212, 2671259, 3817053)","(1, 0, 0)","2022-11-07, 2023-01-11"
91476,"(163233, 736866, 756857)","(0, 0, 0)","2023-09-22, 2023-09-23"
91476,"(163233, 756857, 4435186)","(0, 0, 0)","2023-10-05, 2023-10-08, 2023-10-17"
107158,"(723212, 2695934, 4681337)","(1, 0, 0)","2022-12-06, 2023-01-06"
107158,"(1283316, 4050216, 4681337)","(0, 0, 0)","2022-12-15, 2022-12-29"
108763,"(4351964, 4716646, 4716647)","(0, 1, 1)","2022-11-07, 2022-12-03"
111690,"(723212, 3407813, 4609372)","(1, 0, 0)","2022-12-09, 2023-04-14"
30178,"(102094, 723212, 814155)","(0, 1, 0)","2022-11-08, 2022-12-24, 2023-01-03"
40184,"(723212, 805865, 7376551)","(1, 0, 1)","2023-11-11, 2024-01-05"
87327,"(1180333, 6077461, 6083001)","(0, 1, 1)","2023-06-26, 2023-06-27"
97020,"(1624666, 4660337, 4919955)","(0, 1, 1)","2023-07-07, 2023-10-05"
97020,"(1624666, 7330833, 7330867)","(0, 1, 1)","2023-12-17, 2024-01-06, 2024-01-16, 2024-02-19"
110279,"(723212, 3737318, 4768673)","(1, 0, 0)","2022-11-08, 2022-11-09, 2022-11-11"
113071,"(46916, 723212, 1023438)","(0, 1, 0)","2022-11-08, 2022-12-20"
114194,"(1063826, 4235044, 5059451)","(0, 1, 0)","2022-11-30, 2022-12-06"
114506,"(4821955, 4990115, 5017689)","(0, 0, 1)","2022-11-29, 2023-02-20, 2023-03-16"
114506,"(4840739, 4908909, 5017689)","(0, 0, 1)","2023-02-14, 2023-02-16, 2023-03-06, 2023-03-15, 2023-03-23"
85850,"(612444, 723212, 2122046)","(0, 1, 0)","2022-11-09, 2022-12-20"
91504,"(4265850, 5523721, 6408715)","(1, 0, 1)","2024-01-22, 2024-01-29"
92542,"(2840057, 3654149, 4633010)","(0, 0, 0)","2022-11-09, 2022-12-29, 2022-12-30, 2022-12-31, 2023-01-06, 2023-01-07, 2023-01-13, 2023-01-28, 2023-01-29"
95165,"(3243673, 3652136, 5171661)","(0, 0, 0)","2023-09-14, 2023-09-28"
79835,"(2024593, 3030062, 3731569)","(0, 0, 0)","2023-03-01, 2023-09-17"
79835,"(1032060, 2024593, 2118169)","(0, 0, 0)","2023-03-20, 2023-03-21"
80779,"(723212, 861872, 1135827)","(1, 0, 0)","2022-11-10, 2022-11-11"
112579,"(1826735, 3812061, 4622277)","(0, 0, 0)","2022-11-20, 2022-11-21"
81702,"(3138828, 3395766, 6055160)","(0, 0, 1)","2023-11-21, 2023-11-23, 2023-12-05, 2023-12-26, 2023-12-31, 2024-02-27, 2024-03-19, 2024-03-22"
91961,"(2251649, 3566788, 6055160)","(0, 0, 1)","2023-10-25, 2024-03-21"
113820,"(723212, 3407813, 4609372)","(1, 0, 0)","2022-11-11, 2022-12-28, 2023-03-01"
29956,"(723212, 907379, 1442029)","(1, 0, 0)","2022-11-12, 2022-12-18"
106713,"(723212, 4672192, 4745047)","(1, 0, 0)","2022-11-12, 2022-11-13"
91445,"(1779309, 1943623, 4021282)","(0, 0, 0)","2023-04-24, 2023-04-25"
75080,"(1708514, 4646017, 6215102)","(0, 1, 1)","2023-09-09, 2023-09-10"
113145,"(434350, 1258769, 2805602)","(1, 0, 1)","2022-11-14, 2022-11-21"
116699,"(723212, 1181169, 3079551)","(1, 0, 0)","2022-11-14, 2022-11-20"
116896,"(4922737, 4955123, 4955224)","(0, 0, 0)","2022-11-14, 2023-02-17"
57547,"(3263453, 6653540, 6725317)","(0, 0, 0)","2023-09-15, 2023-09-19"
112185,"(723212, 1452170, 3940533)","(1, 0, 1)","2022-11-18, 2022-12-10"
117223,"(723212, 777739, 836100)","(1, 0, 0)","2022-11-19, 2022-12-04, 2023-11-23, 2023-11-27"
117223,"(723212, 836100, 5978175)","(1, 0, 0)","2023-03-31, 2023-09-01"
117223,"(723212, 836100, 1148356)","(1, 0, 0)","2023-04-23, 2023-07-14"
117223,"(723212, 735000, 1091376)","(1, 0, 0)","2023-09-12, 2023-09-19"
117758,"(723212, 1468761, 4970030)","(1, 0, 0)","2022-11-19, 2022-11-24, 2022-11-27"
117767,"(723212, 1468761, 4970030)","(1, 0, 0)","2022-11-19, 2022-11-24, 2022-11-29"
101557,"(2805602, 4570544, 5053219)","(1, 0, 0)","2022-12-02, 2022-12-04, 2022-12-05"
101557,"(2348631, 2805602, 3530932)","(0, 1, 0)","2023-02-12, 2023-02-23"
105561,"(5219583, 5537123, 6464878)","(0, 0, 0)","2023-11-25, 2023-11-28"
111925,"(4821178, 7072878, 7263894)","(0, 0, 1)","2023-10-09, 2023-10-11"
116512,"(723212, 2804471, 3429819)","(1, 0, 0)","2022-11-20, 2022-11-23, 2022-11-25"
118018,"(26296, 723212, 750561)","(0, 1, 0)","2022-11-20, 2022-12-12, 2023-03-21"
60690,"(2962992, 4430636, 5168426)","(0, 0, 0)","2023-03-20, 2023-03-25"
79772,"(4608256, 6862925, 6862934)","(0, 0, 0)","2023-10-24, 2023-10-28"
79772,"(6907500, 6913866, 7276913)","(0, 0, 0)","2023-10-25, 2023-11-21"
117423,"(3790306, 4981461, 4982109)","(0, 0, 0)","2022-11-21, 2022-11-30"
91816,"(1059990, 1110250, 2738930)","(0, 0, 0)","2022-12-06, 2022-12-08"
104380,"(4277586, 4748881, 5026456)","(0, 1, 0)","2023-09-06, 2023-09-09"
109006,"(3446802, 4724422, 5058779)","(0, 1, 0)","2023-03-24, 2023-04-18"
117066,"(723212, 1794753, 4958033)","(1, 0, 0)","2022-11-22, 2023-01-17"
117961,"(4977539, 4977545, 4979106)","(0, 0, 1)","2022-11-22, 2022-11-24"
52153,"(478154, 2212956, 4992439)","(0, 0, 0)","2022-11-23, 2023-02-24"
91618,"(2640187, 2897702, 4635402)","(0, 0, 1)","2023-02-04, 2023-02-06"
107347,"(723212, 1399696, 3902138)","(1, 0, 0)","2022-11-29, 2023-08-05"
112714,"(478154, 2451342, 2508585)","(0, 0, 0)","2022-11-23, 2023-03-17"
115341,"(723212, 990348, 990352)","(1, 0, 0)","2022-11-23, 2022-12-02"
117487,"(4963677, 5144385, 5190769)","(0, 0, 0)","2022-12-14, 2022-12-16"
117817,"(1206996, 4585104, 4971693)","(0, 0, 1)","2023-01-30, 2023-02-13, 2023-03-06"
117817,"(843682, 1446785, 4971693)","(0, 0, 1)","2023-10-13, 2023-12-02"
119123,"(4999206, 6425979, 6426002)","(0, 0, 0)","2023-04-22, 2023-04-24"
119142,"(478154, 766751, 3423434)","(0, 0, 0)","2023-04-20, 2024-03-12"
119189,"(723212, 978922, 1176577)","(1, 0, 0)","2022-11-27, 2022-11-29, 2023-01-17, 2023-01-19"
119189,"(723212, 1176577, 2643463)","(1, 0, 0)","2023-01-08, 2023-01-29"
119189,"(723212, 1176577, 1887675)","(1, 0, 0)","2023-01-10, 2023-01-14, 2023-01-15"
105256,"(4637963, 4644086, 5203737)","(0, 0, 0)","2022-12-12, 2022-12-16, 2022-12-30"
109054,"(946850, 4726408, 4778272)","(0, 1, 1)","2022-11-25, 2023-01-20"
75887,"(716262, 723212, 3800316)","(0, 1, 0)","2022-11-26, 2023-04-08"
95184,"(1076290, 1635797, 3015678)","(0, 0, 0)","2023-11-17, 2023-11-19"
108240,"(723212, 2540052, 4093067)","(1, 0, 0)","2022-11-26, 2022-12-16"
29628,"(723212, 808548, 1061573)","(1, 0, 0)","2022-11-27, 2023-08-10, 2023-08-30, 2023-10-02"
29628,"(723212, 1061573, 5531738)","(1, 0, 0)","2023-12-11, 2024-01-06"
79008,"(723212, 3421275, 3952589)","(1, 0, 0)","2023-06-24, 2023-09-16"
86626,"(1119548, 3098534, 4171795)","(0, 0, 0)","2023-01-05, 2023-01-08"
113297,"(723212, 853951, 898973)","(1, 0, 0)","2022-11-27, 2022-12-04"
116442,"(3932009, 4942262, 5249157)","(1, 0, 0)","2022-12-17, 2022-12-18, 2022-12-20"
116442,"(4942262, 5017689, 5710430)","(0, 1, 0)","2023-02-23, 2023-02-24"
79737,"(3417874, 4911643, 6148950)","(0, 0, 0)","2023-03-21, 2023-03-22"
120081,"(723212, 3407813, 4609372)","(1, 0, 0)","2022-11-28, 2022-11-29"
106727,"(723212, 1888055, 4926936)","(1, 0, 0)","2022-11-29, 2023-03-27"
108312,"(723212, 1181169, 4313909)","(1, 0, 0)","2022-11-29, 2023-04-27"
11473,"(1049568, 1054933, 5018043)","(0, 1, 1)","2022-11-30, 2022-12-05"
110734,"(723212, 4713635, 4784536)","(1, 0, 0)","2022-11-30, 2022-12-03"
116553,"(723212, 1430086, 2780734)","(1, 0, 0)","2022-11-30, 2022-12-20"
117293,"(1015169, 3272088, 4659456)","(0, 0, 1)","2023-03-13, 2023-10-13"
117324,"(791989, 1010245, 4961047)","(0, 0, 1)","2023-01-16, 2023-01-19, 2023-02-01"
122024,"(729007, 5068334, 5076879)","(0, 1, 1)","2022-12-02, 2022-12-08"
122024,"(3398024, 5068334, 5076879)","(0, 1, 1)","2022-12-04, 2022-12-07, 2022-12-19, 2023-01-03, 2023-01-05, 2023-02-01"
122024,"(458894, 5068334, 5076879)","(0, 1, 1)","2022-12-05, 2022-12-12, 2022-12-21, 2023-01-12"
122024,"(3380490, 5068334, 5076879)","(0, 1, 1)","2022-12-13, 2022-12-17, 2022-12-28, 2023-01-17"
122024,"(5068334, 5076879, 7078055)","(1, 1, 0)","2023-09-06, 2023-09-07"
79857,"(1182491, 6055160, 7284401)","(0, 1, 0)","2023-11-17, 2024-02-16"
81993,"(723212, 829833, 3552887)","(1, 0, 0)","2022-12-02, 2022-12-14"
81993,"(723212, 3552887, 3900480)","(1, 0, 0)","2022-12-03, 2022-12-08"
90908,"(434350, 950756, 2805602)","(1, 0, 1)","2023-04-29, 2023-06-10"
120981,"(1071717, 2788190, 3181381)","(0, 0, 0)","2023-03-18, 2023-03-22"
51219,"(1228023, 2768403, 3267061)","(0, 0, 1)","2023-04-30, 2023-05-20"
103769,"(2734190, 4044513, 5255694)","(0, 0, 1)","2023-06-14, 2023-10-03"
122669,"(716262, 723212, 3800316)","(0, 1, 0)","2022-12-03, 2023-02-22"
103836,"(3659080, 4132800, 4747922)","(0, 0, 1)","2023-03-06, 2023-04-19, 2023-05-13, 2023-05-22, 2023-05-29, 2023-05-30, 2023-05-31, 2023-06-03, 2023-06-05, 2023-06-17, 2023-06-28, 2023-06-29, 2023-06-30, 2023-07-07"
103836,"(4132800, 4747922, 5512731)","(0, 1, 0)","2023-06-14, 2023-11-05"
103836,"(926750, 4132800, 4747922)","(0, 0, 1)","2023-06-15, 2023-06-21"
103836,"(4132800, 4747922, 6750633)","(0, 1, 0)","2023-06-24, 2023-08-05"
103836,"(4132800, 4747922, 5529870)","(0, 1, 0)","2023-07-19, 2023-07-20, 2023-08-10, 2023-08-30, 2023-08-31, 2023-09-22, 2023-10-01, 2023-10-11, 2023-10-23, 2023-11-08, 2023-11-16, 2023-12-04"
103836,"(4132800, 4747922, 4985041)","(0, 1, 0)","2023-08-20, 2023-12-02"
103836,"(4132800, 4747922, 5467629)","(0, 1, 0)","2023-09-16, 2023-10-09, 2023-10-15, 2023-11-10"
103836,"(942357, 4132800, 4747922)","(0, 0, 1)","2023-11-11, 2023-11-28, 2023-12-14"
110014,"(723212, 990352, 3722707)","(1, 0, 0)","2022-12-04, 2023-07-24"
114647,"(1288357, 1457164, 6858085)","(0, 0, 0)","2023-08-01, 2023-08-06"
118669,"(3732324, 3775420, 4277169)","(0, 0, 0)","2023-03-05, 2023-03-17"
123153,"(1558218, 2051731, 3063555)","(0, 0, 0)","2022-12-09, 2022-12-13, 2022-12-14"
72624,"(2729295, 3110365, 4183456)","(0, 0, 0)","2022-12-05, 2023-01-05"
79720,"(3137479, 4299925, 7061853)","(0, 0, 0)","2023-08-24, 2023-08-27"
100014,"(723212, 1228366, 2018771)","(1, 0, 0)","2023-02-16, 2023-02-17"
60298,"(723212, 990352, 3722707)","(1, 0, 0)","2022-12-07, 2022-12-08, 2022-12-09"
121045,"(4409058, 4409059, 4930257)","(0, 0, 1)","2022-12-07, 2022-12-13"
122015,"(723212, 3139740, 3324537)","(1, 0, 0)","2022-12-07, 2022-12-08"
122595,"(723212, 3897526, 5016999)","(1, 0, 0)","2023-03-06, 2023-03-08"
124330,"(3902869, 4764186, 4764958)","(0, 0, 0)","2022-12-07, 2022-12-08"
118006,"(723212, 3407813, 4609372)","(1, 0, 0)","2022-12-08, 2023-03-05, 2023-04-12"
118272,"(723212, 1691936, 4816287)","(1, 0, 0)","2023-10-21, 2024-02-18"
123822,"(723212, 5070400, 5291562)","(1, 0, 0)","2023-01-03, 2023-01-05, 2023-01-11, 2023-02-15, 2023-05-03, 2023-07-25"
74494,"(723212, 837236, 1002448)","(1, 0, 0)","2023-02-01, 2023-03-21, 2023-04-11"
84989,"(723212, 2926123, 4091219)","(1, 0, 0)","2022-12-09, 2022-12-12"
99661,"(911752, 4509899, 4838375)","(0, 0, 0)","2023-09-28, 2023-10-07"
115519,"(4779951, 4823350, 5023310)","(0, 0, 0)","2022-12-09, 2023-08-23"
115519,"(4700906, 4779951, 5092143)","(0, 0, 0)","2023-07-26, 2023-08-03, 2023-08-16"
120407,"(723212, 2926123, 4836652)","(1, 0, 0)","2022-12-09, 2022-12-12"
124737,"(723212, 3407813, 4609372)","(1, 0, 0)","2022-12-09, 2023-03-01"
25546,"(2404476, 4987034, 4987035)","(0, 1, 1)","2022-12-10, 2023-03-10, 2023-06-08, 2023-10-13"
25546,"(2659464, 4987034, 4987035)","(0, 1, 1)","2023-01-06, 2023-01-08"
25546,"(2452452, 4987034, 4987035)","(0, 1, 1)","2023-01-29, 2023-12-09"
25546,"(1085942, 4987034, 4987035)","(0, 1, 1)","2023-03-16, 2023-05-31"
25546,"(2271907, 4987034, 4987035)","(0, 1, 1)","2023-03-28, 2023-05-30"
25546,"(1250365, 4987034, 4987035)","(0, 1, 1)","2023-04-03, 2023-09-24"
25546,"(4270702, 4987034, 4987035)","(0, 1, 1)","2023-05-01, 2023-10-07"
25546,"(2667197, 4987034, 4987035)","(0, 1, 1)","2023-05-20, 2023-09-02"
25546,"(928191, 4987034, 4987035)","(0, 1, 1)","2023-06-07, 2024-01-01"
25546,"(2427263, 4987034, 4987035)","(0, 1, 1)","2023-06-15, 2023-08-16"
25546,"(4987034, 4987035, 7124780)","(1, 1, 0)","2023-09-07, 2024-01-25"
25546,"(2470998, 4987034, 4987035)","(0, 1, 1)","2023-09-22, 2023-11-08"
25546,"(846658, 4987034, 4987035)","(0, 1, 1)","2024-02-15, 2024-03-03"
89178,"(965278, 4198672, 4199302)","(0, 1, 1)","2023-01-16, 2023-01-20"
93317,"(3356997, 4660337, 4919955)","(0, 1, 1)","2023-06-03, 2023-06-10"
112560,"(1121140, 4713420, 4848872)","(0, 1, 1)","2022-12-10, 2022-12-11, 2022-12-13, 2022-12-16, 2022-12-17, 2023-01-12, 2023-01-16"
